SkillName	Property	SkillId	Attrib	SkillStyle	SkillIcon	PreCastSpr	ManCastSnd	FMCastSnd	StateSpecialId	IsAura	LRSkill	NeedShadow	AttackRadius	MaxShadowNum	MslsGenerate	MslsGenerateData	CharClass	MisslesForm	ChildSkillId	ChildSkillLevel	ChildSkillNum	BaseSkill	CharAnimId	EventSkillLevel	IsMelee	WaitTime	ClientSend	SkillCostType	CostValue	TimePerCast	IsPhysical	TargetOnly	TargetEnemy	TargetAlly	TargetSelf	TargetObj	ByMissle	IsUseAR	StartEvent	StartSkillId	FlyEvent	FlySkillId	FlyEventTime	ColideEvent	ColideSkillId	VanishedEvent	VanishedSkillId	ReqLevel	MaxLevel	EqtLimit	HorseLimit	DoHurt	WeaponSkill	Param1	Param1Memo	Param2	Param2Memo	StopWhenMove	HeelAtParent	RelativePosType	PeaceCanUse	ShowEvent	LvlSetScript	LvlSetting1	LvlData1	LvlSetting2	LvlData2	LvlSetting3	LvlData3	LvlSetting4	LvlData4	LvlSetting5	LvlData5	LvlSetting6	LvlData6	LvlSetting7	LvlData7	LvlSetting8	LvlData8	LvlSetting9	LvlData9	LvlSetting10	LvlData10	SkillDesc
呼风法npc		237		0	\spr\Ui\技能图标\icon_sk_kl_01.spr	\spr\skill\昆仑\kl_16_魔法施放.spr	\sound\skill\sound_k001.wav	\sound\skill\sound_k006.wav	0	0	2	0	300	0	2	1	5	1	14	1	1	1	11	0	0	5	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	20	-2	0	0	0	0		0					1	0	\script\skill\npc\呼风法.lua	lightingdamage_v		physicsdamage_v		skill_cost_v																昆仑入门法术，召唤一股旋风攻击敌人。
惊雷斩npc		238		0	\spr\Ui\技能图标\icon_sk_tw_11.spr		\sound\skill\sound_k003.wav		0	0	0	0	72	0	0	0	1	1	73	0	1	1	9	0	1	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	20	20	-2	0	80	0	0		0					1	0	\script\skill\npc\惊雷斩.lua	physicsenhance_p		lightingdamage_v		skill_cost_v																天王中级武功，攻击时带有闪电伤害。
怒雷指npc		239		0	\spr\Ui\技能图标\icon_sk_wa_01.spr	\spr\skill\昆仑\kl_16_魔法施放.spr	\sound\skill\sound_k001.wav	\sound\skill\sound_k006.wav	0	0	0	0	400	0	0	0	5	1	24	1	1	1	11	0	0	5	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	20	-2	0	0	0	0		0					1	0	\script\skill\npc\怒雷指.lua	lightingdamage_v		skill_cost_v																		武当入门武功，用指风攻击单个敌人。
霹雳弹npc		240		0	\spr\Ui\技能图标\icon_sk_tm_01.spr		\sound\skill\sound_k001.wav	\sound\skill\sound_k006.wav	0	0	0	0	320	0	0	0	3	1	35	0	1	1	11	0	0	5	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	20	-2	0	0	0	0		0					1	0	\script\skill\npc\霹雳弹.lua	firedamage_v		skill_cost_v																		唐门入门武功，用小号的火器霹雳弹炸伤敌人。
飘雪穿云npc		241		0	\spr\Ui\技能图标\icon_sk_em_01.spr	\spr\skill\峨嵋\mag_em_13_施魔法.spr		\sound\skill\sound_k006.wav	0	0	0	0	180	15	0	0	2	1	68	1	1	1	11	0	0	5	0	0	0	2	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	10	20	-2	0	0	0	0	间搁	5	0				1	0	\script\skill\npc\飘雪穿云.lua	physicsdamage_v		colddamage_v		skill_cost_v																峨嵋入门武功，攻击单个敌人并造成冰系伤害。
斩龙诀npc		242		0	\spr\Ui\技能图标\icon_sk_tw_01.spr		\sound\skill\sound_k001.wav	0	0	0	0	0	72	0	0	0	1	1	74	0	1	1	9	0	1	0	0	0	0	0	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	10	20	-2	0	80	0	0		0					1	0	\script\skill\npc\斩龙决.lua	physicsenhance_p		firedamage_v		skill_cost_v																天王入门武功，攻击时带有少量火系伤害。
四象同归子		243		0	\spr\Ui\技能图标\icon_sk_em_11.spr	\spr\skill\峨嵋\mag_em_13_施魔法.spr	0	\sound\skill\sound_k007.wav	0	0	2	0	400	0	1	8	2	3	1	1	4	1	11	0	0	5	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	20	-2	1	0	0	20	0	90	0				1	0	\script\skill\emei\四象同归.lua	physicsdamage_v		colddamage_v		skill_cost_v																峨嵋进阶武功，对附近小范围内的敌人造成冰系伤害。
摩诃无量npc		244		0	\spr\Ui\技能图标\icon_sk_sl_41.spr		\sound\skill\摩诃无量.wav		0	0	2	0	400	5	0	0	1	1	102	0	1	1	11	0	0	5	0	0	0	20	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	20	-2	0	0	0	0		0					1	0	\script\skill\npc\达摩渡江.lua	physicsdamage_v		skill_cost_v																		少林最高绝学，以深厚内力激发战意化为幻影，杀伤直线上所有敌人。
玄一无象npc		245		0	\spr\Ui\技能图标\icon_sk_wa_32.spr	\spr\skill\昆仑\kl_16_魔法施放.spr	\sound\skill\sound_k004.wav	\sound\skill\sound_k009.wav	0	0	2	0	400	0	0	0	5	1	27	1	1	1	11	0	0	5	0	0	0	2	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	20	-2	1	0	0	0		0					1	0	\script\skill\npc\玄一无象.lua	lightingdamage_v		skill_cost_v																		武当高级武功,用剑气对单个敌人造成伤害,防不胜防.
不灭不绝npc		246		0	\spr\Ui\技能图标\icon_sk_em_31.spr	\spr\skill\峨嵋\mag_em_13_施魔法.spr	0	\sound\skill\sound_k009.wav	0	0	2	0	600	15	0	20	2	1	103	1	1	1	10	0	1	5	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	20	-2	1	0	0	1	0	0	0				1	0	\script\skill\npc\不灭不绝.lua	physicsenhance_p		deadlystrike_p		colddamage_v		skill_cost_v														峨嵋高级武功,对单个敌人有双倍伤害力的几率并造成冰系伤害.
弹指烈焰npc		247		0	\spr\Ui\技能图标\icon_sk_tr_31.spr	\spr\skill\天忍\mag_tr_16_施魔法.spr	\sound\skill\sound_k015.wav	\sound\skill\sound_k015.wav	0	0	2	0	400	0	0	0	4	1	104	0	1	1	11	0	0	5	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	20	-2	1	0	0	0		0					1	0	\script\skill\npc\弹指烈焰.lua	firedamage_v		skill_cost_v																		天忍的高级武功，以深厚的阳性内力辅助火药发出毁灭性的火焰。
天罗地网npc		248		0	\spr\Ui\技能图标\icon_sk_tm_43.spr		\sound\skill\sound_k005.wav	\sound\skill\sound_k010.wav	0	0	2	0	400	0	0	0	3	1	105	0	1	1	11	1	0	10	0	0	0	60	1	0	1	0	0	0	1	0	0	0	1	227	10	0	0	0	0	50	20	102	0	0	0	0		0					1	0	\script\skill\npc\小李飞刀.lua	physicsdamage_v		skill_cost_v																		唐门独门奇技，短时间内暗器攻击增加冰伤害。
小李飞刀	内功系攻击	249	2	0	\spr\Ui\技能图标\icon_sk_小李飞刀.spr		\sound\skill\sound_k004.wav	\sound\skill\sound_k009.wav	0	0	0	0	350	0	0	0	3	6	106	1	1	1	11	1	0	0	0	0	0	2	0	1	1	0	0	0	0	0	1	250	0	0	0	0	0	0	0	60	30	101	1	80	0	0		0					0	0	\script\skill\tangmeng\xiaoli-feidao.lua	physicsdamage_v		skill_cost_v																		唐门偷学绝技，小李飞刀，例无虚发。必须装备飞刀。
小李飞刀子		250		0	\spr\Ui\技能图标\icon_sk_小李飞刀.spr		\sound\skill\sound_k004.wav	\sound\skill\sound_k009.wav	0	0	2	0	400	0	0	0	3	1	107	1	1	1	11	0	0	5	1	0	0	2	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	30	101	1	0	0	0		0					1	0	\script\skill\tangmeng\小李飞刀.lua	skill_cost_v																				唐门偷学绝技，小李飞刀，例无虚发。
烟花		251		0			0	0	0	0	0	0	800	0	0	0	0	6	108	1	1	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0					1	0																						一个难看的烟花。
佛法无边		252	11	3	\spr\Ui\技能图标\icon_em_252_fofa-wubian.spr		0	0	0	0	3	0	400	0	0	0	2	7	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	60	30	-2	0	0	0	0		0					1	0	\script\skill\emei\fofa-wubian.lua	coldenhance_p		addcoldmagic_v		addcolddamage_v		attackspeed_v		castspeed_v												峨嵋高级内功招式，使用之后可以增加对方被冰冻的时间。
驭毒蚀骨		253	11	3	\spr\Ui\技能图标\icon_tm_253_yudu-shigu.spr		0	0	0	0	3	0	400	0	0	0	3	7	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	60	20	-2	0	0	0	0		0					1	0	\script\skill\tangmeng\yudu-shigu.lua	poisonenhance_p																				唐门高级施毒技巧，使用之后可以缩短中毒的时间间隔。
三昧真火		254	11	3	\spr\Ui\技能图标\icon_tr_254_zhiyan.spr		0	0	0	0	3	0	400	0	0	0	4	7	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	60	20	-2	0	0	0	0		0					1	0	\script\skill\tianren\sanmei-zhenhuo.lua	fireenhance_p																				天忍高阶心法，使用之后可以增加战斗中的火伤害上限。
狮子又吼		255		0	\spr\Ui\技能图标\icon_sk_em_41.spr	\spr\skill\峨嵋\mag_em_13_施魔法.spr	\sound\skill\佛光普照.wav	\sound\skill\sound_k010.wav	0	0	2	0	400	0	0	0	2	7	4	1	1	1	11	0	0	5	0	0	0	40	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	20	-2	1	0	0	0	0	0	0				1	0	\script\skill\saolin\狮子吼.lua	physicsdamage_v		colddamage_v		skill_cost_v																峨嵋绝顶武功,对大范围的敌人造成伤害.
长命丸		256		2	\spr\Ui\技能图标\icon_sk_tr_42.spr	\spr\skill\天忍\mag_tr_16_施魔法.spr	0	0	0	0	2	0	400	0	0	0	0	7	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	50	20	-2	0	0	0	0		0					1	0	\script\skill\special\changming-wan.lua	lifemax_v																				5分钟之内，生命上限增加500点。
加跑丸		257		2	\spr\Ui\技能图标\icon_sk_tr_42.spr	\spr\skill\天忍\mag_tr_16_施魔法.spr	0	0	0	0	2	0	400	0	0	0	0	7	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	50	20	-2	0	0	0	0		0					1	0	\script\skill\special\jiapao-wan.lua	fastwalkrun_p																				5分钟之内，移动速度加快20%。
大力丸		258		2	\spr\Ui\技能图标\icon_sk_tr_42.spr	\spr\skill\天忍\mag_tr_16_施魔法.spr	0	0	0	0	2	0	400	0	0	0	0	7	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	50	20	-2	0	0	0	0		0					1	0	\script\skill\special\dali-wan.lua	addphysicsdamage_v																				5分钟之内，物理攻击增加100点。
高闪丸		259		2	\spr\Ui\技能图标\icon_sk_tr_42.spr	\spr\skill\天忍\mag_tr_16_施魔法.spr			0	0	2	0	400	0	0	0	0	7	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	50	20	-2	0	0	0	0		0					1	0	\script\skill\special\gaoshan-wan.lua	adddefense_v																				5分钟之内，闪避率提高500点。
高中丸		260		2	\spr\Ui\技能图标\icon_sk_tr_42.spr	\spr\skill\天忍\mag_tr_16_施魔法.spr			0	0	2	0	400	0	0	0	0	7	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	50	20	-2	0	0	0	0		0					1	0	\script\skill\special\gaozhong-wan.lua	attackratingenhance_v																				5分钟之内，命中率提高500点。
飞速丸		261		2	\spr\Ui\技能图标\icon_sk_tr_42.spr	\spr\skill\天忍\mag_tr_16_施魔法.spr			0	0	2	0	400	0	0	0	0	7	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	50	20	-2	0	0	0	0		0					1	0	\script\skill\special\feisu-wan.lua	attackspeed_v																				5分钟之内，攻击速度增加50点。
冰防丸		262		2	\spr\Ui\技能图标\icon_sk_tr_42.spr	\spr\skill\天忍\mag_tr_16_施魔法.spr			0	0	2	0	400	0	0	0	0	7	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	50	20	-2	0	0	0	0		0					1	0	\script\skill\special\bingfang-wan.lua	coldres_p																				5分钟之内，冰抗性增加50%。
雷防丸		263		2	\spr\Ui\技能图标\icon_sk_tr_42.spr	\spr\skill\天忍\mag_tr_16_施魔法.spr			0	0	2	0	400	0	0	0	0	7	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	50	20	-2	0	0	0	0		0					1	0	\script\skill\special\leifang-wan.lua	lightingres_p																				5分钟之内，电抗性增加50%。
火防丸		264		2	\spr\Ui\技能图标\icon_sk_tr_42.spr	\spr\skill\天忍\mag_tr_16_施魔法.spr			0	0	2	0	400	0	0	0	0	7	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	50	20	-2	0	0	0	0		0					1	0	\script\skill\special\huofang-wan.lua	fireres_p																				5分钟之内，火抗性增加50%。
毒防丸		265		2	\spr\Ui\技能图标\icon_sk_tr_42.spr	\spr\skill\天忍\mag_tr_16_施魔法.spr			0	0	2	0	400	0	0	0	0	7	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	50	20	-2	0	0	0	0		0					1	0	\script\skill\special\dufang-wan.lua	poisonres_p																				5分钟之内，毒抗性增加50%。
NPC风卷残雪		266		0	\spr\Ui\技能图标\icon_sk_cy_11.spr	\spr\skill\峨嵋\mag_em_13_施魔法.spr		\sound\skill\sound_k007.wav	0	0	2	0	360	15	2	1	2	1	7	1	4	1	11	0	0	5	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	20	-2	1	0	0	0	0	0	0				1	0	\script\skill\chuiyang\风卷残雪.lua	colddamage_v		skill_cost_v																		翠烟进阶武功,对一条直线上的敌人造成冰系伤害.
三环套月	外功系攻击	267	1	1	\spr\Ui\技能图标\icon_sk_wa_33.spr		\sound\skill\sound_k003.wav	0	0	0	0	1	90	5	1	6	1	12	268	0	3	0	10	0	1	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	60	20	0	1	10	0	10		0					0	0	\script\skill\wudang\sanhuan-taoyue.lua	physicsenhance_p		attackrating_v		skill_cost_v		stun_p		deadlystrike_p		lightingdamage_v										武当太极剑法中的高级招式，能够快速发出三剑，将敌人缠住。
三环套月伤害		268		0	\spr\Ui\技能图标\icon_sk_wa_33.spr		0	0	0	0	0	0	75	0	0	0	0	1	110	1	1	1	9	0	1	5	0	0	0	0	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	60	20	0	0	80	0	0		0					1	0	\script\skill\wudang\sanhuan-taoyue.lua	physicsenhance_p		attackrating_v		skill_cost_v		stun_p		deadlystrike_p		lightingdamage_v										普通攻击。
冰心倩影	主动属性回复	269	52	0	\spr\Ui\技能图标\icon_sk_cy_23.spr	\spr\skill\翠烟\mag_cy_11_补血术.spr		\sound\skill\sound_k006.wav	0	0	2	0	400	0	0	0	2	6	111	0	1	1	11	0	0	5	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	20	20	-2	0	0	0	0		0					1	0	\script\skill\cuiyan\bingxin-qianying.lua	lifereplenish_v		skill_cost_v																		翠烟初级医疗内功心法，一次性为自身回复大量生命。
踏雪无痕	主动战斗辅助	270	32	0	\spr\Ui\技能图标\icon_sk_cy_33.spr	\spr\skill\峨嵋\mag_em_13_施魔法.spr			0	0	2	0	400	0	0	0	2	6	112	0	1	1	11	0	0	5	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	40	20	-2	0	0	0	0		0					1	0	\script\skill\cuiyan\taxue-wuhen.lua	fastwalkrun_p		skill_cost_v																		翠烟高级轻功心法，能够加快自身的移动速度。
龙爪虎抓	外功系攻击	271	1	1	\spr\Ui\技能图标\icon_sk_sl_31.spr		\sound\skill\sound_k003.wav	0	0	0	0	1	90	5	1	5	1	12	272	0	5	0	10	0	1	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	30	20	-1	1	35	0	10		0					1	0	\script\skill\shaolin\longzhao-huzhua.lua	physicsenhance_p		ignoredefense_p		skill_cost_v		stun_p		deadlystrike_p												少林龙爪手的高级招式，具有很大的杀伤力。
龙爪虎抓伤害		272		0	\spr\Ui\技能图标\icon_sk_sl_31.spr		0	0	0	0	0	0	75	0	0	0	0	1	113	1	1	1	9	0	1	5	0	0	0	0	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	30	20	-1	0	35	0	0		0					1	0	\script\skill\shaolin\longzhao-huzhua.lua	physicsenhance_p		ignoredefense_p		skill_cost_v		stun_p		deadlystrike_p												普通攻击。
如来千叶手	主动战斗辅助	273	32	2	\spr\Ui\技能图标\icon_sk_tw_33.spr	\spr\skill\补充\born01.spr			0	0	2	1	0	0	0	0	5	7	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	60	20	-2	0	0	0	0		0					1	0	\script\skill\shaolin\rulai-qianye-shou.lua	addphysicsdamage_p		lifemax_p		addcolddamage_v		skill_cost_v		deadlystrikeenhance_p												少林高级空手功夫，可以大幅提升空手攻击的威力。
降龙掌	被动战斗辅助	274	31	3	\spr\Ui\技能图标\icon_sk_gb_32.spr				0	0	3	0	0	0	0	0	4	7	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	20	-2	0	0	0	0		0					1	0	\script\skill\gaibang\xianglong-zhang.lua	lifemax_p		manamax_p		addfiremagic_v																丐帮镇帮掌法，将生命转化为内力，发出至刚至阳的内力攻击。
霜傲昆仑	被动攻击辅助	275	11	3	\spr\Ui\技能图标\icon_sk_wa_02.spr				0	0	3	0	0	0	0	0	5	7	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	20	-2	0	0	0	0		0					1	0	\script\skill\kunlun\shuangao-kunlun.lua	addlightingdamage_v		addphysicsdamage_p																		昆仑高级刀法秘诀，可以提高昆仑外功攻击技能的杀伤力。
岁月无情	主动防御辅助	276	12	2	\spr\Ui\技能图标\icon_sk_kl_43.spr	\spr\skill\昆仑\kl_16_魔法施放.spr			8	0	2	0	480	0	0	0	3	6	0	0	0	0	11	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	20	-2	0	0	0	0		0					1	0	\script\skill\kunlun\suiyue-wuqing.lua	slowmissle_b		skill_cost_v																		昆仑初级符咒，可以降低他人气功波的飞行速度。
滑不留手	主动战斗辅助	277	32	0	\spr\Ui\技能图标\icon_sk_gb_33.spr	\spr\skill\天忍\mag_tr_16_施魔法.spr			0	0	2	0	400	0	0	0	5	6	114	1	1	1	11	0	0	5	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	30	20	-2	0	0	0	0		0					1	0	\script\skill\gaibang\huabu-liushou.lua	fastwalkrun_p		skill_cost_v		staminamax_p																丐帮特有绝技，可以延长自身的跑步时间，增加跑步速度。
风云降	主动攻击辅助	278	12	1	\spr\Ui\技能图标\轻功.spr				0	0	1	1	400	5	0	0	1	9	279	1	1	0	13	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	20	-2	1	0	0	0		0					1	0	\script\skill\tianwang\fengyun-jiang.lua	skill_cost_v		addphysicsdamage_p																		飞身跃起，落地时攻击力迅速提升。
风云降子弹		279	12	2	\spr\Ui\技能图标\icon_sk_tr_42.spr	\spr\skill\天忍\mag_tr_16_施魔法.spr			25	0	2	0	400	0	0	0	4	7	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	50	20	-2	0	0	0	0		0					1	0	\script\skill\tianwang\fengyun-jiang.lua	addphysicsdamage_p																				天忍奇术，能短时间内为武器增加火伤害力。
波罗心经	光环防御辅助	280	23	2	\spr\Ui\技能图标\icon_sk_em_22.spr				39	1	2	0	180	0	0	0	2	7	281	1	1	0	14	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	30	20	-2	0	0	0	0		0					1	0	\script\skill\emei\boluo-xinjing.lua	stun_p		coldenhance_p																		峨嵋独门心法，能够抵抗一定程度的负面效果。
波罗心经子弹		281		0	\spr\Ui\技能图标\icon_sk_em_22.spr		0	0	39	0	2	0	180	0	0	0	2	3	92	0	1	1	14	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	30	20	-2	0	0	0	0		0					1	0	\script\skill\emei\boluo-xinjing.lua	stun_p		coldenhance_p																		
清音梵唱	主动属性回复	282	52	0	\spr\Ui\技能图标\icon_sk_em_43.spr	\spr\skill\峨嵋\mag_em_13_施魔法.spr		\sound\skill\慈航普渡.wav	0	0	2	0	400	15	0	0	2	6	115	1	1	1	11	0	0	10	0	0	0	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	50	20	-2	0	0	0	20	间搁	5	0				1	0	\script\skill\emei\qingyin-fanchang.lua	freezetimereduce_p		skill_cost_v		stuntimereduce_p																峨嵋大乘佛法梵唱，可以降低一定范围内队友的负面效果。
亢龙有悔尾巴	内功系攻击	283	2	0	\spr\Ui\技能图标\icon_sk_tr_07.spr	\spr\skill\天忍\mag_tr_16_施魔法.spr	\sound\skill\sound_k015.wav	\sound\skill\sound_k015.wav	0	0	2	0	400	0	0	0	4	6	117	1	1	1	11	0	0	10	0	0	0	40	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	20	-2	1	10	0	0		0					0	0	\script\skill\tianren\推山填海.lua	firedamage_v		skill_cost_v																		天忍的进阶武功，利用火药地雷布成火墙以烧伤敌人。
玫瑰花1作废	内功系攻击	284	2	0	\spr\Ui\技能图标\icon_sk_cy_21.spr	\spr\skill\峨嵋\mag_em_13_施魔法.spr		\sound\skill\雨打梨花.wav	0	0	2	0	300	15	3	5	2	6	118	1	4	1	11	1	0	5	2	0	0	20	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	30	20	-2	1	0	0	1	0	0	0				0	0	\script\skill\special\rose.lua	skill_eventskilllevel																				翠烟中级武功,对小范围内敌人造成较强的冰冻伤害.
玫瑰花2	内功系攻击	285	2	0	\spr\Ui\技能图标\icon_sk_cy_21.spr	\spr\skill\峨嵋\mag_em_13_施魔法.spr			0	0	2	0	300	15	5	8	2	6	119	1	5	1	11	1	0	5	2	0	0	20	0	0	1	0	0	0	1	0	1	286	0	0	0	0	0	1	290	30	20	-2	1	0	0	1	0	0	0				0	0	\script\skill\special\rose.lua	skill_eventskilllevel																				翠烟中级武功,对小范围内敌人造成较强的冰冻伤害.
玫瑰花3	内功系攻击	286	2	0	\spr\Ui\技能图标\icon_sk_cy_21.spr	\spr\skill\峨嵋\mag_em_13_施魔法.spr			0	0	2	0	300	15	5	22	2	6	120	1	6	1	11	1	0	5	2	0	0	20	0	0	1	0	0	0	1	0	1	287	0	0	0	0	0	1	290	30	20	-2	1	0	0	1	0	0	0				0	0	\script\skill\special\rose.lua	skill_eventskilllevel																				翠烟中级武功,对小范围内敌人造成较强的冰冻伤害.
玫瑰花4	内功系攻击	287	2	0	\spr\Ui\技能图标\icon_sk_cy_21.spr	\spr\skill\峨嵋\mag_em_13_施魔法.spr			0	0	2	0	300	15	5	12	3	6	121	1	7	1	11	1	0	5	2	0	0	20	0	0	1	0	0	0	1	0	1	288	0	0	0	0	0	1	290	30	20	-2	1	0	0	1	0	0	0				0	0	\script\skill\special\rose.lua	skill_eventskilllevel																				翠烟中级武功,对小范围内敌人造成较强的冰冻伤害.
玫瑰花5	内功系攻击	288	2	0	\spr\Ui\技能图标\icon_sk_cy_21.spr	\spr\skill\峨嵋\mag_em_13_施魔法.spr			0	0	2	0	300	15	3	10	3	6	122	1	5	1	11	1	0	5	2	0	0	20	0	0	1	0	0	0	1	0	0	0	1	289	45	0	0	1	290	30	20	-2	1	0	0	1	0	0	0				0	0	\script\skill\special\rose.lua	skill_eventskilllevel																				翠烟中级武功,对小范围内敌人造成较强的冰冻伤害.
玫瑰花6	内功系攻击	289	2	0	\spr\Ui\技能图标\icon_sk_cy_21.spr	\spr\skill\峨嵋\mag_em_13_施魔法.spr			0	0	2	0	300	15	5	5	3	6	123	1	5	1	11	1	0	5	2	0	0	20	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	290	30	20	-2	1	0	0	1	0	0	0				0	0	\script\skill\special\rose.lua	skill_eventskilllevel																				翠烟中级武功,对小范围内敌人造成较强的冰冻伤害.
地上的玫瑰	内功系攻击	290	2	0	\spr\Ui\技能图标\icon_sk_wa_42.spr	\spr\skill\昆仑\kl_16_魔法施放.spr			0	0	2	0	470	0	0	0	5	6	124	1	1	1	11	0	0	5	2	0	0	25	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	20	-2	1	0	0	1		0					0	0	\script\skill\wudang\剥及而复.lua																					武当绝顶武功,爆发出劲气攻击附近大片范围内敌人.
幸运星	光环属性回复	291	53	2	\spr\Ui\技能图标\icon_sk_em_22.spr				51	1	2	0	180	0	0	0	2	7	292	1	1	0	14	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	30	20	-2	0	0	0	0		0					1	0	\script\skill\special\xingyun-xing.lua	allres_p																				给你一个超强抗性的小幸运。
幸运星子弹		292		0	\spr\Ui\技能图标\icon_sk_em_22.spr		0	0	51	0	2	0	180	0	0	0	2	3	125	0	1	1	14	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	30	20	-2	0	0	0	0		0					1	0	\script\skill\special\xingyun-xing.lua	allres_p																				
后仰免疫	被动攻击辅助	293	11	3	\spr\Ui\技能图标\棍法.spr				0	0	3	0	0	0	0	0	1	7	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	20	-2	0	0	0	0		0					1	0	\script\skill\npc\mianyi.lua	fasthitrecover_v		fatallystrikeres_p		freezetimereduce_p		poisontimereduce_p		stuntimereduce_p												提高使用棍类武器的能力。
冰冻免疫	被动攻击辅助	294	11	3	\spr\Ui\技能图标\棍法.spr				0	0	3	0	0	0	0	0	1	7	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	20	-2	0	0	0	0		0					1	0	\script\skill\npc\mianyi.lua	fasthitrecover_v		fatallystrikeres_p		freezetimereduce_p		poisontimereduce_p		stuntimereduce_p												提高使用棍类武器的能力。
